Number_of_Tellers,Arrival_Interval,Service_Time_Avg,Average_Wait_Time
2,4.413606609151517,7.42535874431953,12.965987833620936
3,5.173835843892982,13.640867543449719,1.7283342519377374
1,8.714576147671316,11.702165123114131,65.18968512435927
5,5.225510729248432,7.912141499802407,0.01854378174074292
2,5.1486214475517755,10.515647496672711,7.037460987921499
2,9.214325009578058,7.116679866925296,2.6979795610784776
1,8.004470034188273,10.062984069142583,73.80987036428736
4,7.552733753201205,7.688275499003679,0.0
1,9.241822242735577,5.948854839782434,8.062554685494153
1,8.780841072776699,11.538077780510193,88.64034628989998
1,6.399727584954939,13.99040451869136,82.74030704216317
4,2.1591209131033784,12.691121454934425,86.77349955026322
4,3.6636282281692525,8.024962471714097,0.1217939824127586
5,9.166799265465245,14.335170129143522,0.0
1,9.262083083088589,14.38812165647536,99.56898066164494
5,6.780581279229877,11.526351243191392,0.03578998135947359
1,6.3926313340526315,12.699335236481623,112.02503620377418
2,6.579067564215869,12.41379276297571,5.437552904065653
4,2.3300268111029956,12.47034923353631,32.20162092719552
3,9.05574993024224,11.963875146763375,1.919846727934724
3,5.51577573725355,7.471119305449041,0.555708090316473
2,5.7228827764264105,8.002043392942644,9.535315046348877
2,8.61653177408236,10.545492247414531,7.711961448767037
1,5.862675711504264,5.324263387657718,10.978583118805727
4,9.455100344113607,5.259071264126537,0.0
2,8.00315189533675,8.882007155690367,2.6422525764851383
4,8.784321604569095,10.78796826826459,0.06236977207959991
2,6.188340147056848,14.430947577142097,54.61821356288071
4,2.6680482355314874,5.9527220510850665,0.11376517036308564
4,5.029198218388471,9.20996144940177,0.9098731219426384
1,4.5022626231046035,6.264976687331623,53.9943572327298
1,8.495551480894399,8.664671311480383,83.82220510228883
1,6.626725200993948,11.06509327729426,44.73888077864093
1,7.8368794537517905,12.32690829536817,148.04906536257812
3,7.451056776010123,5.550697134457611,0.2473756275809672
1,5.222118709133399,9.961477407783153,63.6661898940396
4,6.982211841994482,7.572228724291716,0.025369288942725794
1,5.504597590082386,5.758100506678407,28.66016298788786
1,4.332662244672572,12.776948231782718,158.87562389798066
5,9.405098362291882,6.9518787708503105,0.0
3,9.969167728099501,14.680376733208703,0.30775516394241675
5,6.933717056304549,5.992511555318016,0.0
1,5.986337126426146,5.18324342152396,8.209487474170746
3,2.537845043083845,8.41433679905299,7.212277891375341
4,8.279633032958804,12.722958895811747,0.11244925324469665
4,2.747303373463361,8.091173924468134,0.49275759336117786
2,8.950363452316372,10.620396491918836,9.17779876467145
5,7.699525844058632,14.045467668658567,0.011646458456542191
3,8.136010173342765,13.654378990481055,2.0197015760778
1,8.539808994317326,7.442860071542348,70.9121886335744
3,3.8926531443227326,7.992477930154717,2.8684587773525854
3,2.3071351374787605,14.58589213798302,145.86894182409515
5,2.827148174207184,12.682731755618502,15.508803143746407
1,5.188813338032786,12.598393553394338,164.19834127310094
4,2.1140590019696033,11.923141807587037,26.919074194872895
2,8.442625213502069,7.414240186023741,2.2432719348797607
5,7.2838730029077645,14.27877447373054,0.0
3,5.313070835429803,8.70275353078233,1.7848951562679736
2,2.8386086531140045,13.879447510018158,129.56456091068245
5,6.918492701262441,9.063186953650199,0.0
1,8.661865205733106,7.196115003427654,4.053592782259224
4,2.4269740258824593,11.828133296290968,60.408548585236574
2,8.793146270780113,13.090601618628131,10.583686170336234
3,3.005718012748339,6.25297232390235,3.509078978396716
2,6.886509223171568,10.331608370972932,9.596251595116803
2,4.947785448710911,13.57734122027946,25.205950856801472
3,6.5516129152648075,9.562382332111097,0.7843702349357414
3,2.528919313819199,10.076862098931402,37.721050399194674
